Loosemorehanby,Gallagher,EffectiveNumberOfParties,EffectiveNumberOfPCAVars,Governability,Round,ENI,Entropy,SpatialSum,
0.299,0.235044676604258,1.47058823529412,1.54400849955591,1,1,1,-0.388139521741323,1.10000009666338,
0.454,0.353096304143785,1.21951219512195,1.59801513051985,1,1,1,-0.388139521741323,1.10000009666338,
0.326,0.200611564970716,2,1.72779716252033,0.5,1,1,-0.388139521741323,1.10000009666338,
0.44,0.285475042692001,1.72413793103448,1.34245210744681,1,1,1,-0.388139521741323,1.10000009666338,
0.193,0.117311551008415,3.84615384615385,1.47266702034006,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.319,0.199954994936361,3.33333333333333,1.80226958119036,0.305555555555555,1,1,-0.388139521741323,1.10000009666338,
0.354,0.217846276075585,2.38095238095238,1.43263141996511,0.5,1,1,-0.388139521741323,1.10000009666338,
0.436,0.26565767446095,2.77777777777778,1.81543576749143,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.528,0.333766385365573,1.72413793103448,1.64016254131294,1,1,1,-0.388139521741323,1.10000009666338,
0.368,0.232120658279266,2,1.35882785019795,0.5,1,1,-0.388139521741323,1.10000009666338,
0.21,0.131780119896743,1.92307692307692,1.75185141715994,1,1,1,-0.388139521741323,1.10000009666338,
0.355,0.245904452989367,1.72413793103448,1.86095323131768,1,1,1,-0.388139521741323,1.10000009666338,
0.405,0.272036762221579,2.38095238095238,1.66034106494123,0.5,1,1,-0.388139521741323,1.10000009666338,
0.415,0.287120183895177,1.85185185185185,2.09097999323134,1,1,1,-0.388139521741323,1.10000009666338,
0.327,0.199203413625369,3.33333333333333,1.69851234096148,0.305555555555555,1,1,-0.388139521741323,1.10000009666338,
0.286,0.209038274007417,1.92307692307692,1.65593805594125,1,1,1,-0.388139521741323,1.10000009666338,
0.422,0.328141737668344,1.21951219512195,1.37314574915076,1,1,1,-0.388139521741323,1.10000009666338,
0.185,0.124084648526721,2,1.95048824522974,0.5,1,1,-0.388139521741323,1.10000009666338,
0.499,0.375363823509938,1.47058823529412,1.89081998176645,1,1,1,-0.388139521741323,1.10000009666338,
0.407,0.316069612585582,1.85185185185185,1.53759743024836,1,1,1,-0.388139521741323,1.10000009666338,
0.335,0.201925728920314,2.77777777777778,1.55304642910702,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.437,0.264688496161053,2.38095238095238,1.47260561216832,0.5,1,1,-0.388139521741323,1.10000009666338,
0.307,0.193672403816341,2.94117647058824,2.81445583343787,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.351,0.258692868088782,2.94117647058823,1.86028823106893,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.242,0.139620915338641,3.57142857142857,1.29249661304414,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.411,0.250381708597094,2.38095238095238,1.84718518550588,0.5,1,1,-0.388139521741323,1.10000009666338,
0.444,0.275050904379535,1.72413793103448,1.28535724845144,1,1,1,-0.388139521741323,1.10000009666338,
0.447,0.271204719722943,2,1.83657757286986,0.5,1,1,-0.388139521741323,1.10000009666338,
0.49,0.301209229606266,2.38095238095238,2.07478439960438,0.5,1,1,-0.388139521741323,1.10000009666338,
0.325,0.220388293700006,1.72413793103448,1.1653930766388,1,1,1,-0.388139521741323,1.10000009666338,
0.508,0.397894458368045,1,1.90025039544528,1,1,1,-0.388139521741323,1.10000009666338,
0.328,0.250239884910459,1.72413793103448,1.68690763531185,1,1,1,-0.388139521741323,1.10000009666338,
0.349,0.271112522764995,1.47058823529412,2.25089025727032,1,1,1,-0.388139521741323,1.10000009666338,
0.42,0.259410871013533,2.38095238095238,1.92132071872385,0.5,1,1,-0.388139521741323,1.10000009666338,
0.474,0.301441536620287,1.92307692307692,1.66663126047593,1,1,1,-0.388139521741323,1.10000009666338,
0.395,0.239211203750995,2.63157894736842,2.30595070164211,0.5,1,1,-0.388139521741323,1.10000009666338,
0.439,0.275381553485341,2,1.33052846209368,0.5,1,1,-0.388139521741323,1.10000009666338,
0.465,0.303387540943922,1.72413793103448,1.25327698698076,1,1,1,-0.388139521741323,1.10000009666338,
0.441,0.273133666910544,2.38095238095238,1.73741476780617,0.5,1,1,-0.388139521741323,1.10000009666338,
0.543,0.431041761317856,1,1.26955020693303,1,1,1,-0.388139521741323,1.10000009666338,
0.412,0.318326876025258,1.85185185185185,1.51037674236759,1,1,1,-0.388139521741323,1.10000009666338,
0.287,0.204856047018388,2.38095238095238,1.96403322565237,1,1,1,-0.388139521741323,1.10000009666338,
0.183,0.112071405808975,3.84615384615385,2.23318382384457,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.415,0.285508318617864,1.92307692307692,1.49479376781995,1,1,1,-0.388139521741323,1.10000009666338,
0.444,0.338131631173423,1.47058823529412,1.56117969971435,1,1,1,-0.388139521741323,1.10000009666338,
0.269,0.167346944997511,4.16666666666667,2.65087917269049,0.263888888888889,1,1,-0.388139521741323,1.10000009666338,
0.38,0.225313115463792,2.38095238095238,1.4334560929738,0.5,1,1,-0.388139521741323,1.10000009666338,
0.403,0.246371670449344,2.94117647058823,2.0511712416515,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.204,0.128856509342757,2.94117647058824,2.57958777419779,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.489,0.295296461204668,1.92307692307692,1.62653082404687,1,1,1,-0.388139521741323,1.10000009666338,
0.371,0.254540762943777,2.38095238095238,2.0953404103728,1,1,1,-0.388139521741323,1.10000009666338,
0.271,0.163752862570399,2.94117647058823,2.38097368847163,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.612,0.472572745722815,1.21951219512195,1.70704997352942,1,1,1,-0.388139521741323,1.10000009666338,
0.362,0.228604461898713,2.94117647058823,1.79998669797008,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.361,0.232761680695083,2,1.43548312350988,0.5,1,1,-0.388139521741323,1.10000009666338,
0.431,0.262727996224232,2.77777777777778,1.51285395561367,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.4,0.305571595538591,1.85185185185185,1.54580421272395,1,1,1,-0.388139521741323,1.10000009666338,
0.413,0.301247406627841,1.85185185185185,2.46005487741838,1,1,1,-0.388139521741323,1.10000009666338,
0.463,0.331695643625297,1.47058823529412,1.53667490163362,1,1,1,-0.388139521741323,1.10000009666338,
0.497,0.324098750383274,1.72413793103448,1.86088021792552,1,1,1,-0.388139521741323,1.10000009666338,
0.505,0.399852472794655,1.21951219512195,2.61272937365745,1,1,1,-0.388139521741323,1.10000009666338,
0.332,0.202945805573803,2,1.4013408819979,0.5,1,1,-0.388139521741323,1.10000009666338,
0.298,0.237577355823319,2.94117647058823,2.67787192004352,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.382,0.244088098849575,2.17391304347826,1.63317445664616,1,1,1,-0.388139521741323,1.10000009666338,
0.31,0.221223868513323,3.84615384615385,2.44348714059682,0.319444444444444,1,1,-0.388139521741323,1.10000009666338,
0.423,0.256659307253799,2.63157894736842,1.52785186414952,0.5,1,1,-0.388139521741323,1.10000009666338,
0.472,0.282285316656747,2,1.4928524171593,0.5,1,1,-0.388139521741323,1.10000009666338,
0.389,0.275555801971216,1.47058823529412,1.40790066102366,1,1,1,-0.388139521741323,1.10000009666338,
0.471,0.302976896808981,1.92307692307692,1.39699798285075,1,1,1,-0.388139521741323,1.10000009666338,
0.319,0.225508314702585,2.94117647058824,1.54473443410824,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.409,0.311563797640227,1.51515151515151,1.75055475227911,1,1,1,-0.388139521741323,1.10000009666338,
0.268,0.165626084902107,2.77777777777778,1.80936051862568,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.304,0.23497872244099,1.72413793103448,2.14941467778153,1,1,1,-0.388139521741323,1.10000009666338,
0.388,0.270521718166952,2.27272727272727,1.60658994720211,1,1,1,-0.388139521741323,1.10000009666338,
0.264,0.184661853126194,2.38095238095238,1.71102439029598,0.5,1,1,-0.388139521741323,1.10000009666338,
0.296,0.188504641852661,2,1.52338273767587,0.5,1,1,-0.388139521741323,1.10000009666338,
0.347,0.272314156811577,1.47058823529412,1.67937228828796,1,1,1,-0.388139521741323,1.10000009666338,
0.282,0.187824386063152,2.38095238095238,2.88963599960928,0.5,1,1,-0.388139521741323,1.10000009666338,
0.396,0.305932999200805,1.72413793103448,1.45574344561588,1,1,1,-0.388139521741323,1.10000009666338,
0.403,0.256972761202428,2.17391304347826,1.5569100198526,1,1,1,-0.388139521741323,1.10000009666338,
0.367,0.28494034463375,1.51515151515151,1.43655931356773,1,1,1,-0.388139521741323,1.10000009666338,
0.313,0.200651439067852,1.92307692307692,1.37929884810104,1,1,1,-0.388139521741323,1.10000009666338,
0.268,0.193824663033371,1.92307692307692,1.96647555354124,1,1,1,-0.388139521741323,1.10000009666338,
0.469,0.298568250153964,1.92307692307692,2.32291873807506,1,1,1,-0.388139521741323,1.10000009666338,
0.322,0.206356487661522,1.92307692307692,1.29629472104716,1,1,1,-0.388139521741323,1.10000009666338,
0.508,0.391140639668138,1.51515151515151,2.24352194994382,1,1,1,-0.388139521741323,1.10000009666338,
0.234,0.138021737418423,3.84615384615385,2.12245487443217,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.444,0.310827926673264,1.47058823529412,2.3277564324703,1,1,1,-0.388139521741323,1.10000009666338,
0.238,0.147366889089782,2.94117647058823,1.59130610136252,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.459,0.294455429564476,1.92307692307692,1.7303014141045,1,1,1,-0.388139521741323,1.10000009666338,
0.463,0.289319892160909,1.72413793103448,1.47084082655666,1,1,1,-0.388139521741323,1.10000009666338,
0.41,0.29495423373805,1.47058823529412,1.76281511976768,1,1,1,-0.388139521741323,1.10000009666338,
0.348,0.22095700939323,2.63157894736842,1.67459061346641,0.5,1,1,-0.388139521741323,1.10000009666338,
0.611,0.469931909961433,1,2.52050532326171,1,1,1,-0.388139521741323,1.10000009666338,
0.548,0.428885765676596,1.21951219512195,1.62825523535524,1,1,1,-0.388139521741323,1.10000009666338,
0.517,0.360776939396076,1.72413793103448,1.26747749433174,1,1,1,-0.388139521741323,1.10000009666338,
0.355,0.262022899762597,2.17391304347826,1.74990450380079,1,1,1,-0.388139521741323,1.10000009666338,
0.373,0.224107117245303,2.77777777777778,1.61476849324142,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.337,0.202272093972451,1.92307692307692,1.53387381754258,1,1,1,-0.388139521741323,1.10000009666338,
0.44,0.264977357523242,2,1.74976014797642,0.5,1,1,-0.388139521741323,1.10000009666338,
0.403,0.24207230324843,2.38095238095238,1.59158902251873,0.5,1,1,-0.388139521741323,1.10000009666338,
0.194,0.122069652248214,4.54545454545455,1.84173866534655,0.22,1,1,-0.388139521741323,1.10000009666338,
0.316,0.193067345763078,2,2.10602146366061,0.5,1,1,-0.388139521741323,1.10000009666338,
0.328,0.218961183774659,1.92307692307692,1.40821649525203,1,1,1,-0.388139521741323,1.10000009666338,
0.366,0.271838187162878,2.94117647058823,2.45738231305833,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.325,0.241528466231208,1.72413793103448,1.88790767006853,1,1,1,-0.388139521741323,1.10000009666338,
0.421,0.33226796414942,1.51515151515151,1.72039635936166,1,1,1,-0.388139521741323,1.10000009666338,
0.566,0.402602781907925,1.47058823529412,1.44746371006628,1,1,1,-0.388139521741323,1.10000009666338,
0.387,0.261057464938278,2.63157894736842,1.5306395953971,0.5,1,1,-0.388139521741323,1.10000009666338,
0.447,0.350833293745049,1.51515151515151,1.82884861583652,1,1,1,-0.388139521741323,1.10000009666338,
0.416,0.324655201714065,1.21951219512195,1.19801944376999,1,1,1,-0.388139521741323,1.10000009666338,
0.317,0.201856384590629,2.94117647058823,1.63068478320562,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.446,0.27740223503065,2.17391304347826,1.67032071953445,1,1,1,-0.388139521741323,1.10000009666338,
0.344,0.208398656425611,1.92307692307692,1.21575700108688,1,1,1,-0.388139521741323,1.10000009666338,
0.275,0.171315498423231,2.94117647058823,1.8267200098779,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.471,0.369532136626843,1.47058823529412,2.25663471655496,1,1,1,-0.388139521741323,1.10000009666338,
0.501,0.391167483311177,1.21951219512195,1.72673570734442,1,1,1,-0.388139521741323,1.10000009666338,
0.258,0.159987499511681,3.33333333333333,2.13406644832645,0.305555555555556,1,1,-0.388139521741323,1.10000009666338,
0.355,0.2136094567195,2.27272727272727,1.533361293941,1,1,1,-0.388139521741323,1.10000009666338,
0.268,0.209895211951107,2.94117647058824,1.94473845896892,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.47,0.367325468760335,1.51515151515151,2.29127901657358,1,1,1,-0.388139521741323,1.10000009666338,
0.409,0.279526385158897,1.47058823529412,2.12419118381889,1,1,1,-0.388139521741323,1.10000009666338,
0.453,0.348359010217907,1.21951219512195,1.61792131425999,1,1,1,-0.388139521741323,1.10000009666338,
0.538,0.418594075447802,1.21951219512195,1.75383993644482,1,1,1,-0.388139521741323,1.10000009666338,
0.401,0.317477558261998,1.47058823529412,1.20837456119364,1,1,1,-0.388139521741323,1.10000009666338,
0.443,0.267753618089467,1.92307692307692,1.68608314739528,1,1,1,-0.388139521741323,1.10000009666338,
0.445,0.308927175884544,1.85185185185185,1.72273467079008,1,1,1,-0.388139521741323,1.10000009666338,
0.264,0.163853593186112,4.54545454545455,1.9690873428744,0.22,1,1,-0.388139521741323,1.10000009666338,
0.416,0.284209429822446,2.17391304347826,2.27453339026436,1,1,1,-0.388139521741323,1.10000009666338,
0.381,0.288378223865811,1.47058823529412,1.44841555687028,1,1,1,-0.388139521741323,1.10000009666338,
0.398,0.260551338511242,2.17391304347826,1.37845432522297,1,1,1,-0.388139521741323,1.10000009666338,
0.486,0.345819316985041,1.72413793103448,1.95249109433155,1,1,1,-0.388139521741323,1.10000009666338,
0.529,0.363980768722745,1.47058823529412,1.59983211826768,1,1,1,-0.388139521741323,1.10000009666338,
0.462,0.282046095523409,2.38095238095238,1.39055343773919,0.5,1,1,-0.388139521741323,1.10000009666338,
0.243,0.163694838037123,1.92307692307692,1.93066183492996,1,1,1,-0.388139521741323,1.10000009666338,
0.422,0.265132042575016,2.38095238095238,2.06733228984856,0.5,1,1,-0.388139521741323,1.10000009666338,
0.29,0.235087217857543,1.72413793103448,1.93989740645632,1,1,1,-0.388139521741323,1.10000009666338,
0.283,0.166036140644138,3.33333333333333,3.02127112769268,0.305555555555555,1,1,-0.388139521741323,1.10000009666338,
0.445,0.35328034193824,1,1.38418928033843,1,1,1,-0.388139521741323,1.10000009666338,
0.457,0.352002840897627,1.21951219512195,1.96824568505547,1,1,1,-0.388139521741323,1.10000009666338,
0.387,0.279978570608538,1.47058823529412,1.29684741317203,1,1,1,-0.388139521741323,1.10000009666338,
0.399,0.307600390116788,1.92307692307692,1.68829228708708,1,1,1,-0.388139521741323,1.10000009666338,
0.475,0.328948324209138,1.72413793103448,1.41084699343142,1,1,1,-0.388139521741323,1.10000009666338,
0.318,0.200397105767524,2.77777777777778,1.64175687699134,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.372,0.251288678614855,2.27272727272727,1.88903453381362,1,1,1,-0.388139521741323,1.10000009666338,
0.305,0.195217827054806,3.33333333333333,2.8448700254228,0.305555555555555,1,1,-0.388139521741323,1.10000009666338,
0.343,0.25449557952939,1.72413793103448,1.48070940279889,1,1,1,-0.388139521741323,1.10000009666338,
0.342,0.2136094567195,2.77777777777778,1.5734572928192,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.261,0.191402716804125,2.94117647058823,2.00380920472285,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.497,0.312573191428824,1.92307692307692,1.65505834843445,1,1,1,-0.388139521741323,1.10000009666338,
0.422,0.340241090992843,1.21951219512195,1.3319265213551,1,1,1,-0.388139521741323,1.10000009666338,
0.433,0.331538836337464,1.92307692307692,1.66558874560418,1,1,1,-0.388139521741323,1.10000009666338,
0.358,0.280123187187352,1.85185185185185,1.83571407809733,1,1,1,-0.388139521741323,1.10000009666338,
0.384,0.229471131081886,1.92307692307692,1.32182895249503,1,1,1,-0.388139521741323,1.10000009666338,
0.493,0.309711155756456,1.92307692307692,1.53573915921582,1,1,1,-0.388139521741323,1.10000009666338,
0.431,0.34334967598645,1.21951219512195,1.21173788646571,1,1,1,-0.388139521741323,1.10000009666338,
0.33,0.200387125334938,2.17391304347826,1.46033773892782,1,1,1,-0.388139521741323,1.10000009666338,
0.468,0.293649450876381,1.92307692307692,1.74751457059202,1,1,1,-0.388139521741323,1.10000009666338,
0.559,0.429415882333199,1.51515151515151,1.90774571608124,1,1,1,-0.388139521741323,1.10000009666338,
0.292,0.182222391598837,3.33333333333333,2.00090994496918,0.305555555555555,1,1,-0.388139521741323,1.10000009666338,
0.36,0.20221275924135,3.84615384615385,3.1762388842562,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.572,0.348944121601153,2,1.58382765823008,0.5,1,1,-0.388139521741323,1.10000009666338,
0.461,0.318388127919368,2.17391304347826,1.8738703127194,1,1,1,-0.388139521741323,1.10000009666338,
0.272,0.197504430330056,1.72413793103448,1.6874869996512,1,1,1,-0.388139521741323,1.10000009666338,
0.582,0.433247042690426,1.47058823529412,1.91823561118347,1,1,1,-0.388139521741323,1.10000009666338,
0.383,0.235785919851038,2.77777777777778,1.75295186006303,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.318,0.191874959283383,3.33333333333333,1.7992040828761,0.305555555555556,1,1,-0.388139521741323,1.10000009666338,
0.479,0.302820078594534,2,1.28367555046058,0.5,1,1,-0.388139521741323,1.10000009666338,
0.417,0.259106155851226,1.92307692307692,1.70611216232147,1,1,1,-0.388139521741323,1.10000009666338,
0.377,0.230030432769232,2.38095238095238,1.30400463988279,0.5,1,1,-0.388139521741323,1.10000009666338,
0.354,0.266178511529387,2.5,1.7382511770027,1,1,1,-0.388139521741323,1.10000009666338,
0.276,0.176459627110566,3.33333333333333,1.49936567666993,0.305555555555556,1,1,-0.388139521741323,1.10000009666338,
0.417,0.257955422505517,2.77777777777778,1.54749467396322,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.414,0.251825336294822,1.92307692307692,2.04174901955773,1,1,1,-0.388139521741323,1.10000009666338,
0.32,0.176298043097477,3.33333333333333,3.13018171542175,0.305555555555555,1,1,-0.388139521741323,1.10000009666338,
0.44,0.275016363149541,1.92307692307692,1.52349042545204,1,1,1,-0.388139521741323,1.10000009666338,
0.413,0.264442810452468,2.38095238095238,1.84187953839815,0.5,1,1,-0.388139521741323,1.10000009666338,
0.397,0.311053050137754,1.92307692307692,2.40828008064496,1,1,1,-0.388139521741323,1.10000009666338,
0.465,0.341994151996785,1.72413793103448,1.41578350791524,1,1,1,-0.388139521741323,1.10000009666338,
0.256,0.201101964187325,2.63157894736842,2.21360850388221,0.5,1,1,-0.388139521741323,1.10000009666338,
0.457,0.316507503860493,1.47058823529412,1.52253654875679,1,1,1,-0.388139521741323,1.10000009666338,
0.359,0.281953896940617,1.47058823529412,2.05713917699849,1,1,1,-0.388139521741323,1.10000009666338,
0.452,0.273583625240986,1.92307692307692,1.35829992875483,1,1,1,-0.388139521741323,1.10000009666338,
0.459,0.290807496464586,2,1.16697401259387,0.5,1,1,-0.388139521741323,1.10000009666338,
0.429,0.337535183351306,1.21951219512195,1.48745551878569,1,1,1,-0.388139521741323,1.10000009666338,
0.538,0.331614233711401,1.92307692307692,1.68214684080695,1,1,1,-0.388139521741323,1.10000009666338,
0.382,0.255407517508784,1.72413793103448,1.51679479755532,1,1,1,-0.388139521741323,1.10000009666338,
0.452,0.348612965909187,1.21951219512195,1.54487553231236,1,1,1,-0.388139521741323,1.10000009666338,
0.353,0.24049532219983,1.72413793103448,1.2752540917564,1,1,1,-0.388139521741323,1.10000009666338,
0.437,0.284001760557923,1.72413793103448,1.68595200779924,1,1,1,-0.388139521741323,1.10000009666338,
0.392,0.254862708139108,2.17391304347826,1.73058569970137,1,1,1,-0.388139521741323,1.10000009666338,
0.222,0.145451022684614,2.63157894736842,1.44404469621283,0.5,1,1,-0.388139521741323,1.10000009666338,
0.235,0.151802503273167,2.38095238095238,2.35280659083664,0.5,1,1,-0.388139521741323,1.10000009666338,
0.545,0.392820569726179,1.47058823529412,1.53532892850951,1,1,1,-0.388139521741323,1.10000009666338,
0.259,0.206431586730326,1.51515151515151,1.40389999328286,1,1,1,-0.388139521741323,1.10000009666338,
0.222,0.170279182520941,3.84615384615385,1.91088178698842,0.319444444444445,1,1,-0.388139521741323,1.10000009666338,
0.507,0.389611344804024,1.47058823529412,1.79422070677758,1,1,1,-0.388139521741323,1.10000009666338,
0.383,0.275570317704937,1.47058823529412,1.23802880127371,1,1,1,-0.388139521741323,1.10000009666338,
0.436,0.298157676406293,1.72413793103448,1.50388463580465,1,1,1,-0.388139521741323,1.10000009666338,
0.475,0.313976113741157,1.72413793103448,1.44296122333641,1,1,1,-0.388139521741323,1.10000009666338,
0.428,0.272802126091422,1.92307692307692,1.95043181818259,1,1,1,-0.388139521741323,1.10000009666338,
0.318,0.24247886505838,1.47058823529412,1.59326069214917,1,1,1,-0.388139521741323,1.10000009666338,
0.422,0.298171091824811,1.47058823529412,1.48336553421493,1,1,1,-0.388139521741323,1.10000009666338,
0.481,0.376191440625647,1.21951219512195,1.69449297687802,1,1,1,-0.388139521741323,1.10000009666338,
0.483,0.362456893988789,1.47058823529412,1.64586211449013,1,1,1,-0.388139521741323,1.10000009666338,
0.55,0.336907999311385,1.92307692307692,1.47533244238884,1,1,1,-0.388139521741323,1.10000009666338,
0.282,0.201318156160839,2.63157894736842,1.72468649756012,0.5,1,1,-0.388139521741323,1.10000009666338,
0.451,0.316316297398664,1.47058823529412,1.49536184941351,1,1,1,-0.388139521741323,1.10000009666338,
0.447,0.26315774736838,2.77777777777778,2.24037571844408,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.416,0.322316614526772,1.92307692307692,2.72457165917166,1,1,1,-0.388139521741323,1.10000009666338,
0.316,0.244454494742887,1.47058823529412,1.3901899515368,1,1,1,-0.388139521741323,1.10000009666338,
0.528,0.338184860690126,1.72413793103448,1.66468233781141,1,1,1,-0.388139521741323,1.10000009666338,
0.385,0.239004184063794,3.33333333333333,1.76378815063836,0.305555555555556,1,1,-0.388139521741323,1.10000009666338,
0.488,0.299464522105708,2.38095238095238,2.90034912306263,0.5,1,1,-0.388139521741323,1.10000009666338,
0.212,0.161437294328169,2.27272727272727,1.36607025535734,1,1,1,-0.388139521741323,1.10000009666338,
0.332,0.239378361595195,3.125,1.71304836087656,0.65,1,1,-0.388139521741323,1.10000009666338,
0.473,0.311879784532438,1.72413793103448,1.60791593136543,1,1,1,-0.388139521741323,1.10000009666338,
0.495,0.298697171061261,2.38095238095238,1.82299120342123,0.5,1,1,-0.388139521741323,1.10000009666338,
0.515,0.402564280581375,1.21951219512195,2.62817662797388,1,1,1,-0.388139521741323,1.10000009666338,
0.4,0.257464560668066,2,1.73642692518366,0.5,1,1,-0.388139521741323,1.10000009666338,
0.443,0.350784834335808,1.21951219512195,1.77674152078861,1,1,1,-0.388139521741323,1.10000009666338,
0.4,0.299302522541993,2.38095238095238,1.68190385593395,1,1,1,-0.388139521741323,1.10000009666338,
0.301,0.249134501825821,2.38095238095238,1.5772990974251,1,1,1,-0.388139521741323,1.10000009666338,
0.218,0.135731352310363,2.77777777777778,2.1914744117328,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.521,0.405724044148236,1.21951219512195,2.05084043837907,1,1,1,-0.388139521741323,1.10000009666338,
0.461,0.301562597150243,1.92307692307692,1.51690735034967,1,1,1,-0.388139521741323,1.10000009666338,
0.331,0.274113115337446,2.27272727272727,1.48825312608895,1,1,1,-0.388139521741323,1.10000009666338,
0.477,0.287583031488299,1.92307692307692,1.32403809822531,1,1,1,-0.388139521741323,1.10000009666338,
0.35,0.270772967631557,2.38095238095238,2.75444660860275,1,1,1,-0.388139521741323,1.10000009666338,
0.394,0.246525860712421,2,2.32057944140806,0.5,1,1,-0.388139521741323,1.10000009666338,
0.366,0.256039059520222,2.38095238095238,1.74032112756569,1,1,1,-0.388139521741323,1.10000009666338,
0.362,0.253104721409933,1.85185185185185,1.27071969219679,1,1,1,-0.388139521741323,1.10000009666338,
0.311,0.235609846992862,1.72413793103448,1.57613101884432,1,1,1,-0.388139521741323,1.10000009666338,
0.474,0.3753851355608,1.47058823529412,1.59907969998605,1,1,1,-0.388139521741323,1.10000009666338,
0.28,0.188257801963159,1.72413793103448,1.81932641131896,1,1,1,-0.388139521741323,1.10000009666338,
0.18,0.139892816112908,3.84615384615385,1.61529407856785,0.319444444444445,1,1,-0.388139521741323,1.10000009666338,
0.446,0.289209266794825,1.92307692307692,2.14052043235778,1,1,1,-0.388139521741323,1.10000009666338,
0.239,0.149254815667703,2.77777777777778,1.82520372378853,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.502,0.30518027459192,1.92307692307692,1.74485021564213,1,1,1,-0.388139521741323,1.10000009666338,
0.523,0.411968445393576,1.21951219512195,1.60728739546671,1,1,1,-0.388139521741323,1.10000009666338,
0.37,0.245509673943818,2.17391304347826,2.22137940004839,1,1,1,-0.388139521741323,1.10000009666338,
0.449,0.298209657791293,2.17391304347826,1.697529678428,1,1,1,-0.388139521741323,1.10000009666338,
0.463,0.314291266184729,1.72413793103448,2.09097973558,1,1,1,-0.388139521741323,1.10000009666338,
0.52,0.410525273278029,1.21951219512195,1.65094403256425,1,1,1,-0.388139521741323,1.10000009666338,
0.367,0.268343064005761,2.17391304347826,1.74773422846475,1,1,1,-0.388139521741323,1.10000009666338,
0.468,0.290724955929139,1.92307692307692,1.48341499972029,1,1,1,-0.388139521741323,1.10000009666338,
0.458,0.305176997822575,1.72413793103448,1.82178460918999,1,1,1,-0.388139521741323,1.10000009666338,
0.345,0.269217384282665,3.125,1.58422792701006,0.65,1,1,-0.388139521741323,1.10000009666338,
0.4,0.263647491928143,1.72413793103448,1.32085320084611,1,1,1,-0.388139521741323,1.10000009666338,
0.409,0.257225581931502,2.38095238095238,2.76412874806107,0.5,1,1,-0.388139521741323,1.10000009666338,
0.493,0.29910700426436,2.38095238095238,1.57851414781564,0.5,1,1,-0.388139521741323,1.10000009666338,
0.296,0.190102603874855,2.94117647058824,2.7230137913938,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.472,0.283001766778937,2.38095238095238,2.33592878248388,0.5,1,1,-0.388139521741323,1.10000009666338,
0.399,0.324135774020703,1.21951219512195,1.2342583059128,1,1,1,-0.388139521741323,1.10000009666338,
0.42,0.326635882903272,1.21951219512195,1.30715114940108,1,1,1,-0.388139521741323,1.10000009666338,
0.319,0.18829498134576,4.16666666666667,1.96523623443707,0.263888888888889,1,1,-0.388139521741323,1.10000009666338,
0.244,0.162646856717245,2,1.33432865424263,0.5,1,1,-0.388139521741323,1.10000009666338,
0.365,0.233195197206117,2,1.5723419718787,0.5,1,1,-0.388139521741323,1.10000009666338,
0.393,0.30619764858666,1.21951219512195,1.27540699145785,1,1,1,-0.388139521741323,1.10000009666338,
0.205,0.144225517853118,3.84615384615385,1.75365024453119,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.507,0.396388698123446,1.21951219512195,1.71388476519652,1,1,1,-0.388139521741323,1.10000009666338,
0.429,0.253542895778998,2.63157894736842,1.73419077891472,0.5,1,1,-0.388139521741323,1.10000009666338,
0.277,0.174396100873844,3.33333333333333,1.71394615101762,0.305555555555556,1,1,-0.388139521741323,1.10000009666338,
